source_type,source_id,frame_number,class_id,class_name,confidence,x_min,y_min,x_max,y_max,width,height,area_pixels,frame_width,frame_height,bbox_area_ratio,center_x,center_y,center_x_norm,center_y_norm,position_region,dominant_color_name,dom_r,dom_g,dom_b,timestamp_sec,ingestion_date,detection_id
video,video_1.MOV,60,0,person,0.5071171522140503,514,372,557,505,42,133,5705,1080,1920,0.00275172283933595,536.2109069824219,439.3458709716797,0.4964915805392795,0.2288259744644165,top-center,blue,54,56,70,2.00025641025641,2025-11-21T11:36:31.333844,7a354936-37b9-4edf-afd6-4cf0d797f57d
video,video_1.MOV,60,0,person,0.4877592921257019,387,393,419,486,32,92,3007,1080,1920,0.0014505125623610286,403.69537353515625,440.0694580078125,0.37379201253255206,0.22920284271240235,top-center,blue,83,89,116,2.00025641025641,2025-11-21T11:36:31.334133,f9360f17-f28e-4fa4-ab9e-889438871845
video,video_1.MOV,60,0,person,0.4284138083457947,1021,433,1051,510,30,76,2329,1080,1920,0.0011232003817497537,1036.5025329589844,472.3671112060547,0.9597245675546152,0.2460245370864868,top-right,blue,91,87,95,2.00025641025641,2025-11-21T11:36:31.334413,ed582104-c5cb-487f-81ed-a78cdff683d2
video,video_1.MOV,60,0,person,0.3759365677833557,420,385,450,482,29,97,2842,1080,1920,0.001370738969428068,435.4891662597656,434.4422607421875,0.403230709499783,0.22627201080322265,top-center,blue,67,70,95,2.00025641025641,2025-11-21T11:36:31.334706,fd851ad4-c227-42e2-8189-56f828e718c7
video,video_1.MOV,60,0,person,0.3352074921131134,493,379,525,506,32,126,4088,1080,1920,0.001971695636360285,509.7386169433594,443.18878173828125,0.4719802008734809,0.23082749048868814,top-center,blue,35,36,53,2.00025641025641,2025-11-21T11:36:31.335000,27c71c41-98e0-44af-8a17-2c95fdf7936a
video,video_1.MOV,60,0,person,0.27838313579559326,492,376,537,508,45,131,5976,1080,1920,0.0028822845642247964,514.7943420410156,442.34600830078125,0.4766614278157552,0.23038854598999023,top-center,blue,35,36,54,2.00025641025641,2025-11-21T11:36:31.335323,b03e8d81-57dd-4d47-a228-fae8795b9741
video,video_1.MOV,90,0,person,0.7402430176734924,289,1675,626,1918,337,243,82157,1080,1920,0.039620770342816185,458.0265197753906,1797.135498046875,0.424098629421658,0.936008071899414,bottom-center,blue,138,137,143,3.000384615384615,2025-11-21T11:36:31.580400,fcc2be68-3800-4d3a-a25e-3d49603ace43
video,video_1.MOV,90,0,person,0.7333084940910339,819,792,882,965,62,172,10798,1080,1920,0.005207666449811465,850.8013000488281,878.968505859375,0.7877789815266927,0.4577960968017578,middle-right,blue,80,78,87,3.000384615384615,2025-11-21T11:36:31.580940,a86d3245-fb38-49cd-9fd0-b5d64823a9e4
video,video_1.MOV,90,0,person,0.6608178019523621,766,810,840,1031,73,220,16161,1080,1920,0.0077938911833593414,803.3834838867188,920.7689208984375,0.7438735961914062,0.4795671463012695,middle-right,blue,99,92,103,3.000384615384615,2025-11-21T11:36:31.581518,c61c2dfb-fb5a-46b8-81b5-38893dd1005c
video,video_1.MOV,90,0,person,0.6240283846855164,691,786,777,1009,85,223,19143,1080,1920,0.009232070332681933,734.7478332519531,898.212890625,0.6803220678258826,0.4678192138671875,middle-right,red,93,83,92,3.000384615384615,2025-11-21T11:36:31.582153,4e85aab0-987b-4e5b-aee8-8d3c674a33eb
video,video_1.MOV,120,0,person,0.7511347532272339,753,742,791,850,37,108,4078,1080,1920,0.0019667801259654677,772.185791015625,796.2021179199219,0.7149868435329861,0.41468860308329264,middle-right,blue,109,106,119,4.00051282051282,2025-11-21T11:36:31.815622,b22f8101-9fe9-479c-8f49-4261c237cb13
video,video_1.MOV,120,0,person,0.6580749750137329,2,697,45,833,42,135,5829,1080,1920,0.002811131670376165,23.99236822128296,765.2935180664062,0.022215155760447185,0.3985903739929199,middle-left,blue,43,44,56,4.00051282051282,2025-11-21T11:36:31.816006,1891796d-e34e-4192-8a7c-1bffb4652aea
video,video_1.MOV,120,25,umbrella,0.2899707853794098,750,690,889,732,139,41,5816,1080,1920,0.0028048956127087066,819.8843994140625,711.8674621582031,0.7591522216796875,0.37076430320739745,middle-right,red,198,159,159,4.00051282051282,2025-11-21T11:36:31.816345,e40e79b8-aeb2-4d96-8349-80bc2f9103c6
video,video_1.MOV,120,0,person,0.2611360251903534,872,740,901,805,28,65,1865,1080,1920,0.0008995365954211189,886.9667358398438,773.0103149414062,0.8212654961480035,0.40260953903198243,middle-right,red,158,147,152,4.00051282051282,2025-11-21T11:36:31.816615,a04c9cda-218c-45d6-9c8f-2a8f3895997c
video,video_1.MOV,150,0,person,0.6301212906837463,134,384,187,524,52,139,7387,1080,1920,0.003562429785678331,161.3368148803711,454.34722900390625,0.14938593970404732,0.23663918177286783,top-left,blue,50,53,78,5.000641025641025,2025-11-21T11:36:32.054504,a88b98d7-f6cf-4770-b2b1-4d2482f4613e
video,video_1.MOV,150,0,person,0.5622338652610779,230,370,280,517,50,147,7407,1080,1920,0.0035723462881287558,255.35256958007812,444.2003173828125,0.23643756442599825,0.23135433197021485,top-left,blue,54,56,70,5.000641025641025,2025-11-21T11:36:32.054907,14677e35-a7f6-4d03-ac0c-2727a0028e9e
video,video_1.MOV,150,0,person,0.5588486790657043,193,373,242,520,49,146,7275,1080,1920,0.003508771186114043,217.98536682128906,446.9684753417969,0.20183830261230468,0.23279608090718587,top-left,blue,46,47,63,5.000641025641025,2025-11-21T11:36:32.055270,77dd5ff9-131d-442f-8255-690881d11820
video,video_1.MOV,150,0,person,0.5152947902679443,62,398,113,532,50,133,6799,1080,1920,0.0032789121464197202,87.90325927734375,465.3857116699219,0.08139190673828126,0.24238839149475097,top-left,blue,70,75,99,5.000641025641025,2025-11-21T11:36:32.055617,2bcd6221-4aa9-4373-ae87-2d9eaf6c0ba5
video,video_1.MOV,150,58,potted plant,0.3846064507961273,925,501,1078,690,152,189,28905,1080,1920,0.013939994547380829,1002.2043762207031,595.6996307373047,0.9279670150191696,0.3102602243423462,top-right,red,92,91,86,5.000641025641025,2025-11-21T11:36:32.056324,ba4f5aa7-0c1f-42f4-b37a-150eb07f3dc9
video,video_1.MOV,150,0,person,0.3066972494125366,121,380,179,523,57,143,8250,1080,1920,0.003978864407949408,150.17015075683594,451.6224670410156,0.1390464358859592,0.23522003491719565,top-left,blue,51,53,75,5.000641025641025,2025-11-21T11:36:32.056694,ef8ed661-970b-49ad-aa0b-1542d9f49a46
video,video_1.MOV,150,0,person,0.29551395773887634,1,323,41,494,40,170,6894,1080,1920,0.003324672109959305,21.574403285980225,408.99729919433594,0.019976299338870577,0.21301942666371662,top-left,blue,75,76,95,5.000641025641025,2025-11-21T11:36:32.057063,c35c1127-a6f7-480c-9168-979028b81f5d
video,video_1.MOV,180,0,person,0.6335986852645874,766,747,816,890,49,142,7136,1080,1920,0.003441555975296069,791.900390625,819.0429382324219,0.7332411024305555,0.42658486366271975,middle-right,red,123,103,105,6.00076923076923,2025-11-21T11:36:32.324585,e48624eb-72c0-48d5-86d6-1ba87b80376a
video,video_1.MOV,180,0,person,0.550637423992157,806,731,871,890,65,159,10463,1080,1920,0.005046095985259551,838.909423828125,810.8667297363281,0.7767679850260417,0.4223264217376709,middle-right,red,119,110,118,6.00076923076923,2025-11-21T11:36:32.325059,55b0d366-ef3b-40d8-bfe1-6b78fb043291
video,video_1.MOV,210,0,person,0.6699998378753662,927,869,1008,1053,81,184,14999,1080,1920,0.007233417233248115,968.167236328125,961.5254821777344,0.8964511447482639,0.50079452196757,middle-right,blue,88,79,91,7.000897435897436,2025-11-21T11:36:32.579132,553654c5-c27d-4986-a5e9-de0e9306f7f0
video,video_1.MOV,210,0,person,0.5322960019111633,992,837,1061,1050,68,213,14557,1080,1920,0.007020227937286513,1027.0296630859375,943.9083251953125,0.9509533917462384,0.4916189193725586,middle-right,blue,86,84,98,7.000897435897436,2025-11-21T11:36:32.579628,dcd599d3-111f-4988-af5f-741759e67899
video,video_1.MOV,210,3,motorcycle,0.2809019684791565,749,861,878,940,129,78,10133,1080,1920,0.004886819759849459,814.3954467773438,901.1306762695312,0.7540698581271701,0.46933889389038086,middle-right,red,90,82,88,7.000897435897436,2025-11-21T11:36:32.580047,9de3f2ea-dea5-4bd5-9467-74de087a97cd
video,video_1.MOV,240,0,person,0.46020835638046265,942,840,970,918,28,77,2198,1080,1920,0.0010603027237165304,956.7470092773438,879.398193359375,0.885876860441985,0.4580198923746745,middle-right,blue,157,154,162,8.00102564102564,2025-11-21T11:36:32.846494,0a69f36e-cfe7-4875-a40e-8113b49fcee8
video,video_1.MOV,270,0,person,0.8275137543678284,590,751,666,961,76,210,16036,1080,1920,0.007733868805366068,628.1864624023438,856.3398132324219,0.581654131854022,0.4460103193918864,middle-center,blue,83,84,102,9.001153846153846,2025-11-21T11:36:33.116299,8db91c5e-08cc-4757-a691-e81f8f2146d5
video,video_1.MOV,270,0,person,0.7818897366523743,305,739,380,947,75,208,15677,1080,1920,0.007560505166556039,342.7337341308594,843.1407775878906,0.31734605012116607,0.4391358216603597,middle-left,blue,91,96,119,9.001153846153846,2025-11-21T11:36:33.116832,88c0e896-44a3-4d14-829d-985c536dfb5f
video,video_1.MOV,270,0,person,0.7565222382545471,525,750,593,944,67,193,13052,1080,1920,0.0062945800913709075,559.3740844726562,847.5925598144531,0.5179389671043113,0.4414544582366943,middle-center,blue,104,102,114,9.001153846153846,2025-11-21T11:36:33.117288,32ccf270-33d9-4f8b-85f5-f4426b39ef36
video,video_1.MOV,270,0,person,0.6149916648864746,469,792,532,965,63,172,10978,1080,1920,0.005294556418812135,500.7644348144531,879.1663513183594,0.4636707729763455,0.4578991413116455,middle-center,blue,134,135,151,9.001153846153846,2025-11-21T11:36:33.117717,28283ff7-94ef-4be8-9087-efba3b2ace1c
video,video_1.MOV,270,0,person,0.504672646522522,651,751,692,889,41,137,5657,1080,1920,0.002728580263167344,672.1670837402344,820.375732421875,0.6223769293891059,0.4272790273030599,middle-center,blue,89,87,100,9.001153846153846,2025-11-21T11:36:33.118052,a021c071-3b18-4fb2-8e54-f3562dbc67e7
video,video_1.MOV,300,0,person,0.8127526044845581,693,671,786,946,92,275,25611,1080,1920,0.01235111422871274,740.2191467285156,809.0123291015625,0.6853880988226997,0.42136058807373045,middle-right,blue,110,109,118,10.00128205128205,2025-11-21T11:36:33.390064,ee866a74-198a-4c16-98c6-90ad08b61297
video,video_1.MOV,300,0,person,0.7777428030967712,366,679,439,890,73,210,15435,1080,1920,0.007443829055638936,402.91163635253906,784.9831848144531,0.3730663299560547,0.4088454087575277,middle-center,blue,110,115,133,10.00128205128205,2025-11-21T11:36:33.390609,4673c488-00e2-40e9-b153-b9e95f488397
video,video_1.MOV,300,0,person,0.742418110370636,602,677,693,924,90,247,22474,1080,1920,0.010838157225236365,648.2955932617188,801.2039794921875,0.6002736974645544,0.41729373931884767,middle-center,blue,118,116,125,10.00128205128205,2025-11-21T11:36:33.391221,b05385f3-96c9-4dde-8f50-8bf8c1092fb0
video,video_1.MOV,300,0,person,0.5728377103805542,546,726,609,949,62,222,13985,1080,1920,0.006744312071667217,578.3919372558594,838.0633239746094,0.5355480900517217,0.43649131457010903,middle-center,blue,147,148,158,10.00128205128205,2025-11-21T11:36:33.391704,03e0e4fe-4359-4ab6-8344-65df7483dae1
video,video_1.MOV,330,0,person,0.905704915523529,837,510,999,898,162,387,62828,1080,1920,0.030299045610984277,918.5847778320312,704.4657745361328,0.8505414609555845,0.3669092575709025,middle-right,blue,115,115,124,11.001410256410256,2025-11-21T11:36:33.670372,53252b96-3f9e-44b3-a811-b4a5b8e48818
video,video_1.MOV,330,0,person,0.8593012690544128,718,518,840,882,122,364,44477,1080,1920,0.021449515517915307,779.0982055664062,700.3585510253906,0.7213872273763021,0.36477007865905764,middle-right,blue,128,125,130,11.001410256410256,2025-11-21T11:36:33.671367,1c7dcb5c-3e60-4dbe-9989-20cae0be3499
video,video_1.MOV,330,0,person,0.8118453621864319,620,591,711,887,91,296,26959,1080,1920,0.013001454133710344,666.1120910644531,739.2937927246094,0.6167704546893085,0.3850488503774007,middle-center,blue,153,154,165,11.001410256410256,2025-11-21T11:36:33.672058,76b2db0c-b5d3-4c95-8894-7b4a9eaff889
video,video_1.MOV,330,0,person,0.7271759510040283,409,517,478,736,69,219,15146,1080,1920,0.007304359261033824,444.2707824707031,627.3633728027344,0.4113618356210214,0.3267517566680908,top-center,blue,109,114,133,11.001410256410256,2025-11-21T11:36:33.672561,37c1f81f-e6ed-4cc8-8181-5e93a94a45f2
video,video_1.MOV,330,0,person,0.507794976234436,673,544,715,623,42,78,3321,1080,1920,0.0016018633842274236,694.4313354492188,584.1200866699219,0.6429919772677951,0.304229211807251,top-center,blue,93,83,94,11.001410256410256,2025-11-21T11:36:33.672874,ac8753d6-0429-4411-94f3-df99b26b1b2b
video,video_1.MOV,330,0,person,0.3230403959751129,589,545,609,617,19,72,1387,1080,1920,0.0006689426303484741,599.5938720703125,581.6106872558594,0.5551795111762152,0.3029222329457601,top-center,blue,121,117,128,11.001410256410256,2025-11-21T11:36:33.673158,fcb547c5-c37e-4ba1-9fa5-4b6478ff0ad9
video,video_1.MOV,360,0,person,0.8731087446212769,860,456,1075,1029,214,573,123184,1080,1920,0.059406262774980324,968.1729431152344,743.1212310791016,0.8964564288104022,0.38704230785369875,middle-right,blue,131,130,133,12.00153846153846,2025-11-21T11:36:33.947737,d596d44e-49c4-4e15-be79-427081f22931
video,video_1.MOV,360,0,person,0.8613054752349854,699,585,846,1033,146,448,65870,1080,1920,0.03176612901857789,773.1838989257812,809.6376953125,0.7159110175238715,0.4216862996419271,middle-right,blue,152,153,159,12.00153846153846,2025-11-21T11:36:33.949076,a0ffa958-8302-4b7a-9dee-d1f641bcbe03
video,video_1.MOV,360,0,person,0.7171130776405334,389,489,463,713,73,224,16528,1080,1920,0.007970736069384858,426.55364990234375,601.5104370117188,0.3949570832429109,0.31328668594360354,top-center,blue,122,128,144,12.00153846153846,2025-11-21T11:36:33.949598,0eacc962-d1e8-442b-a776-77a2a5fe8950
video,video_1.MOV,360,0,person,0.7048951983451843,725,502,774,655,48,152,7341,1080,1920,0.003540348689313288,749.983154296875,578.674072265625,0.6944288465711805,0.3013927459716797,top-right,blue,111,105,112,12.00153846153846,2025-11-21T11:36:33.949953,f9bf6756-7d5d-4c0e-bfe4-9c216e131af7
video,video_1.MOV,360,0,person,0.6177137494087219,691,525,731,656,40,130,5258,1080,1920,0.0025358355848584323,711.3578491210938,590.9945678710938,0.6586646751121238,0.30780967076619464,top-center,red,108,105,103,12.00153846153846,2025-11-21T11:36:33.950288,c6bff6cc-3416-4000-827e-2afab5e72ba6
video,video_1.MOV,360,0,person,0.549453854560852,577,522,617,640,40,118,4789,1080,1920,0.0023098404482071702,597.6541137695312,581.2456359863281,0.5533834386754919,0.30273210207621254,top-center,blue,135,138,148,12.00153846153846,2025-11-21T11:36:33.950621,1ef1c27e-e172-46d8-83c4-db90b054a1de
video,video_1.MOV,360,26,handbag,0.4188902974128723,910,547,1015,772,105,225,23630,1080,1920,0.011396100930869579,962.903076171875,660.0089721679688,0.8915769223813658,0.3437546730041504,middle-right,red,114,109,107,12.00153846153846,2025-11-21T11:36:33.951222,1db6a1ba-664a-4215-bb1b-f0415d87417e
video,video_1.MOV,360,0,person,0.3526945412158966,542,522,571,593,29,71,2075,1080,1920,0.0010010752770733549,556.8545532226562,557.914306640625,0.5156060677987558,0.29058036804199217,top-center,blue,129,125,135,12.00153846153846,2025-11-21T11:36:33.951500,e479e32f-9ba3-400c-a153-d3f6d3feb12d
video,video_1.MOV,360,0,person,0.2892474830150604,754,507,787,653,33,145,4909,1080,1920,0.002367778310026215,770.8722534179688,580.5723876953125,0.7137706050166377,0.30238145192464194,top-right,red,101,92,94,12.00153846153846,2025-11-21T11:36:33.951815,47abde10-8e66-4eef-953e-5181e837000a
video,video_1.MOV,390,0,person,0.7099113464355469,375,535,452,762,76,227,17422,1080,1920,0.008402290717672763,413.76123046875,648.81201171875,0.3831122504340278,0.33792292277018227,middle-center,blue,123,129,145,13.001666666666665,2025-11-21T11:36:34.224095,a9bb58bf-3d38-42a0-9f76-8796fd969ba8
video,video_1.MOV,390,0,person,0.695921003818512,927,588,1038,808,110,220,24422,1080,1920,0.011777776292098375,983.1121215820312,698.1229858398438,0.9102890014648437,0.3636057217915853,middle-right,blue,73,71,80,13.001666666666665,2025-11-21T11:36:34.224793,6ee36149-4953-46fb-ba68-5b2cd6845fd5
video,video_1.MOV,390,0,person,0.6231527328491211,707,553,752,703,45,149,6773,1080,1920,0.003266688006341509,729.9608459472656,628.6188354492188,0.6758896721733941,0.3274056434631348,top-right,blue,115,110,120,13.001666666666665,2025-11-21T11:36:34.225176,ababe860-902d-4675-a357-708fff8d3739
video,video_1.MOV,390,0,person,0.6143526434898376,671,574,712,701,40,126,5166,1080,1920,0.002491413615593675,691.9461975097656,638.4160766601562,0.6406909236201533,0.33250837326049804,middle-center,red,107,103,105,13.001666666666665,2025-11-21T11:36:34.225528,a0772bba-4883-4854-b83a-b2bde35c670e
video,video_1.MOV,390,0,person,0.5625947117805481,511,560,541,641,29,81,2414,1080,1920,0.0011643141181223284,526.8191986083984,600.9592895507812,0.4877955542670356,0.31299962997436526,top-center,blue,134,134,143,13.001666666666665,2025-11-21T11:36:34.225821,f0c816c9-6d91-4caf-b246-1d599fe7b448
video,video_1.MOV,390,0,person,0.5408216714859009,746,571,786,677,40,105,4265,1080,1920,0.002056976632738952,766.1584167480469,624.2693481445312,0.7094059414333768,0.32514028549194335,top-right,blue,102,99,107,13.001666666666665,2025-11-21T11:36:34.226147,a3a46eda-33a7-46a2-8a46-d2d347084425
video,video_1.MOV,390,0,person,0.5148725509643555,636,572,664,648,28,76,2174,1080,1920,0.0010487056583601603,650.4526977539062,610.6402282714844,0.6022710164388021,0.3180417855580648,top-center,blue,105,104,120,13.001666666666665,2025-11-21T11:36:34.226446,42e10c93-c94d-4127-af83-51fc74051462
video,video_1.MOV,390,0,person,0.3237384855747223,551,561,597,693,46,132,6114,1080,1920,0.0029489209992526514,574.8249206542969,627.462646484375,0.5322452969021267,0.326803461710612,top-center,blue,140,141,152,13.001666666666665,2025-11-21T11:36:34.226800,e67aa5a3-0a32-41ff-a244-2edf23a6beea
video,video_1.MOV,390,0,person,0.2766534090042114,595,564,628,665,33,100,3385,1080,1920,0.0016325771286695575,612.1194458007812,615.0735473632812,0.566777264630353,0.32035080591837567,top-center,red,127,121,123,13.001666666666665,2025-11-21T11:36:34.227124,635986ba-2f27-4cfd-b3a1-f0b20a8a2a99
video,video_1.MOV,420,0,person,0.7321118712425232,261,643,342,862,80,219,17602,1080,1920,0.008489078724232968,301.9013671875,752.980224609375,0.2795383029513889,0.3921772003173828,middle-left,blue,120,124,142,14.001794871794871,2025-11-21T11:36:34.505491,4312d7ee-3255-4f17-8284-4b0b2f8a6208
video,video_1.MOV,420,0,person,0.7206459045410156,590,657,641,807,50,150,7628,1080,1920,0.0036786783042501796,615.971435546875,732.51611328125,0.570343921802662,0.38151880900065105,middle-center,blue,115,110,120,14.001794871794871,2025-11-21T11:36:34.505914,427193c3-b312-40f2-afff-129f32402f72
video,video_1.MOV,420,0,person,0.7146183252334595,645,668,692,789,46,121,5627,1080,1920,0.002713827075785957,669.0514831542969,729.11962890625,0.6194921140317564,0.3797498067220052,middle-center,blue,98,95,106,14.001794871794871,2025-11-21T11:36:34.506271,67d250f8-792e-455b-80b3-72b742a0924a
video,video_1.MOV,420,0,person,0.662977933883667,549,681,593,804,43,122,5292,1080,1920,0.0025523742880021153,571.4743041992188,742.9336242675781,0.5291428742585359,0.3869445959726969,middle-center,blue,100,96,102,14.001794871794871,2025-11-21T11:36:34.506603,b40c14e4-3e95-4166-8f2e-e4a31e7998c8
video,video_1.MOV,420,0,person,0.4461653530597687,454,660,515,810,60,149,9113,1080,1920,0.0043951199955362995,485.2568664550781,735.3773803710938,0.4493119133843316,0.3830090522766113,middle-center,blue,129,129,140,14.001794871794871,2025-11-21T11:36:34.506993,203f0cf7-1ec9-487c-b6f5-4d56baff3c73
video,video_1.MOV,420,0,person,0.35822105407714844,331,634,370,737,38,103,3983,1080,1920,0.0019211022743817281,351.1395263671875,686.385009765625,0.3251291910807292,0.357492192586263,middle-left,blue,127,128,141,14.001794871794871,2025-11-21T11:36:34.507305,b57e1399-77d8-4f59-87c0-9766da6e5aed
video,video_1.MOV,420,0,person,0.3287747800350189,912,697,959,768,47,70,3339,1080,1920,0.0016103746925364248,936.035888671875,732.9488220214844,0.8666998969184028,0.38174417813618977,middle-right,red,99,88,87,14.001794871794871,2025-11-21T11:36:34.507605,6601c8ff-29da-49e7-91cf-15f4fd06cd88
video,video_1.MOV,420,0,person,0.26200351119041443,470,664,517,798,46,133,6282,1080,1920,0.003029551296753602,494.34320068359375,731.537353515625,0.45772518581814237,0.38100903828938804,middle-center,blue,119,119,130,14.001794871794871,2025-11-21T11:36:34.507959,d9f0fe5c-2be6-4a72-b56b-cffe6960aefd
video,video_1.MOV,450,0,person,0.8041428327560425,424,680,476,817,51,137,7110,1080,1920,0.0034291352503889897,450.57550048828125,749.2717895507812,0.4171995374891493,0.3902457237243652,middle-center,blue,89,88,103,15.001923076923076,2025-11-21T11:36:34.780053,34f07e8d-4ecb-4ed8-943c-6aab0064a1a0
video,video_1.MOV,450,0,person,0.7284853458404541,306,683,350,817,44,133,6014,1080,1920,0.002900295072097912,328.4887390136719,750.3667602539062,0.304156239827474,0.39081602096557616,middle-left,blue,101,96,106,15.001923076923076,2025-11-21T11:36:34.780438,6de341b8-7f3b-4c20-a212-909756ed1a80
video,video_1.MOV,450,0,person,0.7279477119445801,354,673,402,821,48,148,7187,1080,1920,0.0034662997516958665,378.4781799316406,747.930908203125,0.3504427591959635,0.38954734802246094,middle-center,blue,105,101,115,15.001923076923076,2025-11-21T11:36:34.780793,13a72226-73aa-4cd4-96d3-c088f4167c64
video,video_1.MOV,450,0,person,0.6648877263069153,245,685,309,847,64,162,10446,1080,1920,0.005037808935481331,277.33795166015625,766.4366455078125,0.25679439968532985,0.3991857528686523,middle-left,blue,117,117,133,15.001923076923076,2025-11-21T11:36:34.781197,6f9dacc6-449b-4944-a91b-781ebadfa673
video,video_1.MOV,450,0,person,0.6488350629806519,12,654,99,883,86,228,19835,1080,1920,0.009565868547324498,56.24317932128906,769.1690979003906,0.05207701789008246,0.4006089051564535,middle-left,blue,110,115,138,15.001923076923076,2025-11-21T11:36:34.781764,0eb68f2f-3ea2-48a1-b545-828a7727d8a8
video,video_1.MOV,450,0,person,0.4246772527694702,9,664,75,884,66,220,14632,1080,1920,0.007056444750402012,42.63364219665527,774.5059204101562,0.03947559462653266,0.40338850021362305,middle-left,blue,97,103,129,15.001923076923076,2025-11-21T11:36:34.782231,c750e9b6-34f1-426e-a7ac-4f42d6480d3b
video,video_1.MOV,450,0,person,0.38423117995262146,716,706,788,787,71,80,5782,1080,1920,0.002788862614209022,752.7353210449219,746.8905639648438,0.6969771491156684,0.38900550206502277,middle-right,red,112,103,99,15.001923076923076,2025-11-21T11:36:34.782577,353dd408-2eba-4798-817f-e64015ea032b
video,video_1.MOV,480,0,person,0.7040237188339233,149,739,211,894,61,154,9514,1080,1920,0.0045884259867980965,180.58946990966797,816.8401489257812,0.16721247213858145,0.4254375775655111,middle-left,blue,71,70,90,16.00205128205128,2025-11-21T11:36:35.098423,66d54920-18cf-4415-83cf-7905540a1bc2
video,video_1.MOV,480,0,person,0.6757069230079651,31,728,84,884,52,156,8261,1080,1920,0.00398415725050351,58.35157585144043,806.5305480957031,0.05402923689948188,0.4200679937998454,middle-left,blue,98,96,115,16.00205128205128,2025-11-21T11:36:35.098854,7b4d69d8-ac0b-4869-a711-427fd96436ac
video,video_1.MOV,480,0,person,0.546257734298706,486,787,576,881,89,93,8428,1080,1920,0.004064674114342779,531.568359375,834.8421020507812,0.4921929253472222,0.4348135948181152,middle-center,red,79,72,78,16.00205128205128,2025-11-21T11:36:35.099283,cacece44-3157-45ae-8ee5-b7066814a0d7
video,video_1.MOV,480,0,person,0.34737756848335266,500,786,573,865,73,79,5797,1080,1920,0.002796030726792567,536.9415893554688,826.0814208984375,0.4971681382921007,0.4302507400512695,middle-center,red,88,81,83,16.00205128205128,2025-11-21T11:36:35.099618,6cee4820-6f16-4dcf-9c9f-8220905c5e9d
video,video_1.MOV,480,0,person,0.31965717673301697,0,729,44,935,44,206,9110,1080,1920,0.00439345308302816,22.025127410888672,832.4510192871094,0.020393636491563585,0.43356823921203613,middle-left,blue,102,102,119,16.00205128205128,2025-11-21T11:36:35.100005,3a987a95-b42d-4809-8e31-2aa009293050
video,video_1.MOV,510,0,person,0.8135938048362732,61,630,149,814,88,184,16310,1080,1920,0.007865788641152163,105.5360050201416,722.5725402832031,0.09771852316679779,0.37633986473083497,middle-left,blue,81,81,98,17.002179487179486,2025-11-21T11:36:35.373229,d9fb38b8-98d5-478f-97d1-f5024f1860c5
video,video_1.MOV,510,0,person,0.36146435141563416,474,691,598,950,124,259,32333,1080,1920,0.015592706678094764,536.4965667724609,820.8845520019531,0.49675608034487123,0.42754403750101727,middle-center,blue,59,56,68,17.002179487179486,2025-11-21T11:36:35.374006,96d4db37-07e6-4f6c-b40e-fbf211983694
video,video_1.MOV,510,0,person,0.31904712319374084,484,691,597,831,113,140,15899,1080,1920,0.007667409273680626,541.2177276611328,761.2999572753906,0.50112752561216,0.39651039441426594,middle-center,red,86,81,85,17.002179487179486,2025-11-21T11:36:35.374513,8725766d-d394-46b9-8943-1cc665a64535
video,video_1.MOV,510,0,person,0.27431046962738037,506,690,595,786,89,96,8558,1080,1920,0.0041272262341711516,551.1456756591797,738.1702880859375,0.510320070054796,0.3844636917114258,middle-center,red,96,89,87,17.002179487179486,2025-11-21T11:36:35.374933,8371c1f3-7782-40ce-9f7c-4658fc8fffe2
video,video_1.MOV,540,0,person,0.8543771505355835,4,623,135,906,131,283,37211,1080,1920,0.017945184306507954,69.72687149047852,764.9691467285156,0.06456191804673937,0.3984214305877686,middle-left,blue,121,122,135,18.002307692307692,2025-11-21T11:36:35.662479,e20a61b8-b143-44fb-8a80-70498dd3aaa8
video,video_1.MOV,540,0,person,0.8144062757492065,155,612,253,844,98,232,22879,1080,1920,0.011033478907710458,204.6562957763672,728.83740234375,0.18949657016330296,0.37960281372070315,middle-left,blue,72,72,89,18.002307692307692,2025-11-21T11:36:35.663119,93021ac3-809b-4102-ba67-0d7c978b9b16
video,video_1.MOV,540,0,person,0.618628203868866,636,672,824,1037,188,365,68676,1080,1920,0.03311925488975787,730.611328125,854.7784729003906,0.6764919704861111,0.4451971213022868,middle-right,blue,66,63,73,18.002307692307692,2025-11-21T11:36:35.664427,0c5e87ed-8522-4d84-a484-2b669f8e16fa
video,video_1.MOV,540,2,car,0.264771968126297,1040,682,1076,731,35,49,1737,1080,1920,0.000837753353817216,1058.5294799804688,707.0501098632812,0.9801198888708044,0.36825526555379234,middle-right,red,199,175,162,18.002307692307692,2025-11-21T11:36:35.664746,93bb6e31-b9a7-429e-8ae7-51b46c496f76
video,video_1.MOV,570,0,person,0.8599151372909546,404,724,572,1067,167,342,57409,1080,1920,0.027685696689626144,488.3590087890625,895.8989562988281,0.45218426739728007,0.466614039738973,middle-center,blue,111,113,130,19.0024358974359,2025-11-21T11:36:35.946621,e17d634f-a957-4a00-b631-062439d4463f
video,video_1.MOV,570,0,person,0.8495851755142212,577,717,698,993,120,275,33217,1080,1920,0.016019480620743706,638.04638671875,855.7264709472656,0.59078369140625,0.4456908702850342,middle-center,blue,89,88,105,19.0024358974359,2025-11-21T11:36:35.947404,cd9543b8-847f-4b78-954b-7a1f262ac767
